user_id,현재_구독_상태,구독_시작일,구독_종료일,구독_상태,구독_타입,구독_일수,총_구독_일수,구독_횟수,총_구독_횟수,해지_신청일,해지까지_일수
423595,0,2024-12-08 11:58:03,2025-01-08 23:59:59,연장,M,31,700,17,23,,
423595,0,2025-01-08 11:58:03,2025-02-08 23:59:59,연장,M,31,700,18,23,,
423595,0,2025-02-08 11:58:03,2025-03-08 23:59:59,연장,M,28,700,19,23,,
423595,0,2025-03-08 11:58:03,2025-04-08 23:59:59,연장,M,31,700,20,23,,
423595,0,2025-04-08 11:58:03,2025-05-08 23:59:59,연장,M,30,700,21,23,,
423595,0,2025-05-08 11:58:04,2025-06-08 23:59:59,연장,M,31,700,22,23,,
423595,1,2025-06-08 11:58:03,2025-07-08 23:59:59,해지,M,30,700,23,23,,
423711,0,2024-07-04 10:55:20,2024-07-11 23:59:59,해지,M,7,7,1,1,,
423830,0,2023-07-21 09:40:27,2023-08-21 23:59:59,해지,M,31,31,1,1,2023-08-16 09:57:08,26.0
424030,0,2024-08-05 13:30:09,2024-09-05 23:59:59,해지,M,31,31,1,1,,
424142,1,2025-01-02 17:43:39,2026-01-02 23:59:59,해지,Y,365,365,1,1,,
424487,0,2024-04-30 13:04:55,2024-05-30 23:59:59,해지,M,30,30,1,1,2024-05-27 17:53:51,27.0
424498,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
424552,0,2024-01-16 14:37:36,2024-02-16 23:59:59,해지,M,31,31,1,1,,
424618,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
424692,1,2025-05-27 11:25:17,2026-05-27 23:59:59,해지,Y,365,365,1,1,,
424999,0,2023-10-04 00:00:00,2023-10-17 13:42:08,연장,M,13,44,1,2,,
424999,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,44,2,2,,
425539,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
425554,0,2024-04-30 06:36:29,2025-04-30 23:59:59,연장,Y,365,730,1,2,,
425554,1,2025-04-30 06:36:03,2026-04-30 23:59:59,해지,Y,365,730,2,2,,
425580,0,2024-10-03 21:10:04,2024-11-08 23:59:59,해지,M,36,36,1,1,,
425794,1,2024-10-07 12:27:04,2025-10-07 23:59:59,해지,Y,365,365,1,1,,
425941,0,2024-05-01 16:28:05,2024-06-01 23:59:59,해지,M,31,31,1,1,2024-05-01 16:28:42,0.0
425994,0,2024-12-23 14:24:54,2025-01-23 23:59:59,해지,M,31,31,1,1,,
426077,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
426459,0,2024-06-04 14:13:49,2024-07-04 23:59:59,해지,M,30,30,1,1,2024-07-02 12:40:19,27.0
426574,0,2024-10-27 00:41:24,2024-11-27 23:59:59,해지,M,31,31,1,1,,
426634,0,2024-06-03 20:35:44,2025-06-03 23:59:59,해지,Y,365,365,1,1,,
426865,0,2024-12-23 14:24:54,2025-01-23 23:59:59,해지,M,31,31,1,1,,
426881,0,2024-10-27 22:19:36,2024-11-27 23:59:59,해지,M,31,31,1,1,2024-11-17 08:48:47,20.0
427324,0,2024-05-18 11:45:20,2024-06-18 23:59:59,해지,M,31,31,1,1,,
427671,0,2024-08-27 13:59:26,2024-09-27 23:59:59,해지,M,31,45,1,2,2024-09-26 14:09:54,30.0
427671,0,2024-10-08 10:50:04,2024-10-22 23:59:59,해지,M,14,45,2,2,,
427741,0,2024-06-04 15:09:39,2024-07-04 23:59:59,해지,M,30,30,1,1,,
427756,1,2024-12-01 23:01:50,2025-12-01 23:59:59,해지,Y,365,365,1,1,,
427950,1,2025-06-01 14:50:50,2025-07-01 23:59:59,해지,M,30,30,1,1,,
428037,0,2024-10-19 18:27:30,2024-11-19 23:59:59,연장,M,31,92,1,3,,
428037,0,2024-11-19 18:27:03,2024-12-19 23:59:59,연장,M,30,92,2,3,,
428037,0,2024-12-19 18:27:04,2025-01-19 23:59:59,해지,M,31,92,3,3,2024-12-19 18:28:02,0.0
428175,0,2024-04-30 19:55:15,2024-05-30 23:59:59,해지,M,30,30,1,1,,
428231,0,2025-02-19 14:42:36,2025-03-19 23:59:59,해지,M,28,28,1,1,2025-03-17 13:59:53,25.0
428456,0,2024-06-12 15:41:24,2024-07-12 23:59:59,연장,M,30,92,1,3,,
428456,0,2024-07-12 15:41:02,2024-08-12 23:59:59,해지,M,31,92,2,3,2024-07-16 15:23:00,3.0
428456,0,2024-10-02 16:18:17,2024-11-02 23:59:59,해지,M,31,92,3,3,2024-10-27 16:27:18,25.0
428608,1,2025-06-05 14:43:48,2025-07-05 23:59:59,해지,M,30,30,1,1,,
428791,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
428859,0,2024-06-13 21:53:53,2024-07-13 23:59:59,연장,M,30,61,1,2,,
428859,0,2024-07-13 21:53:02,2024-08-13 23:59:59,해지,M,31,61,2,2,2024-07-26 19:30:25,12.0
428970,0,2023-09-19 16:54:37,2023-10-19 23:59:59,연장,M,30,91,1,3,,
428970,0,2023-10-19 16:54:03,2023-11-19 23:59:59,연장,M,31,91,2,3,,
428970,0,2023-11-19 16:54:03,2023-12-19 23:59:59,해지,M,30,91,3,3,2023-11-21 17:45:45,2.0
429126,1,2024-12-23 14:24:54,2025-12-23 23:59:59,해지,Y,365,365,1,1,,
429127,0,2023-06-19 12:38:09,2023-07-19 23:59:59,해지,M,30,30,1,1,2023-07-10 19:59:09,21.0
429332,0,2024-01-14 16:06:51,2024-02-14 23:59:59,해지,M,31,31,1,1,2024-02-12 22:32:22,29.0
429439,0,2024-01-29 14:56:36,2025-01-29 23:59:59,해지,Y,366,366,1,1,2024-01-31 19:12:27,2.0
429837,0,2023-12-15 09:52:36,2024-01-15 23:59:59,해지,M,31,31,1,1,2023-12-18 09:39:00,2.0
430064,1,2025-03-17 11:46:11,2026-03-17 23:59:59,해지,Y,365,365,1,1,,
430146,0,2024-09-20 13:13:56,2024-10-20 23:59:59,연장,M,30,122,1,4,,
430146,0,2024-10-20 13:13:03,2024-11-20 23:59:59,연장,M,31,122,2,4,,
430146,0,2024-11-20 13:13:03,2024-12-20 23:59:59,연장,M,30,122,3,4,,
430146,0,2024-12-20 13:13:03,2025-01-20 23:59:59,해지,M,31,122,4,4,2024-12-20 13:13:37,0.0
430605,0,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,M,7,14,1,2,,
430605,0,2024-07-15 15:10:33,2024-07-22 23:59:59,해지,M,7,14,2,2,,
430684,0,2025-01-02 19:18:54,2025-02-02 23:59:59,연장,M,31,59,1,2,,
430684,0,2025-02-02 19:18:04,2025-03-02 23:59:59,해지,M,28,59,2,2,,
430775,0,2024-03-15 20:52:35,2025-03-15 23:59:59,해지,Y,365,365,1,1,2025-01-17 01:15:23,307.0
431867,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
432357,0,2025-04-03 17:17:27,2025-05-03 23:59:59,해지,M,30,30,1,1,,
432518,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
432853,0,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,M,7,7,1,1,,
433097,0,2023-07-24 10:27:20,2023-08-24 23:59:59,해지,M,31,31,1,1,2023-07-27 19:52:13,3.0
433168,0,2024-05-01 01:04:18,2024-06-01 23:59:59,연장,M,31,61,1,2,,
433168,0,2024-06-01 01:04:03,2024-07-01 23:59:59,해지,M,30,61,2,2,2024-06-01 01:08:03,0.0
433527,0,2025-05-20 15:35:47,2025-06-03 23:59:59,해지,M,14,14,1,1,,
433673,0,2023-11-01 22:05:35,2023-12-01 23:59:59,연장,M,30,183,1,6,,
433673,0,2023-12-01 22:05:03,2024-01-01 23:59:59,해지,M,31,183,2,6,2024-01-01 19:47:23,30.0
433673,0,2024-08-05 21:48:39,2024-09-05 23:59:59,연장,M,31,183,3,6,,
433673,0,2024-09-05 21:48:04,2024-10-05 23:59:59,연장,M,30,183,4,6,,
433673,0,2024-10-05 21:48:04,2024-11-05 23:59:59,연장,M,31,183,5,6,,
433673,0,2024-11-05 21:48:04,2024-12-05 23:59:59,해지,M,30,183,6,6,2024-11-20 17:14:45,14.0
433694,0,2023-07-26 15:19:54,2023-08-26 23:59:59,해지,M,31,31,1,1,2023-07-26 15:20:59,0.0
433802,0,2024-06-05 14:25:18,2025-06-05 23:59:59,해지,Y,365,365,1,1,2025-06-05 15:02:29,365.0
433884,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
434101,0,2024-10-13 15:20:03,2024-11-08 23:59:59,해지,M,26,26,1,1,,
434460,0,2024-06-19 17:32:53,2024-07-19 23:59:59,연장,M,30,273,1,9,,
434460,0,2024-07-19 17:32:03,2024-08-19 23:59:59,연장,M,31,273,2,9,,
434460,0,2024-08-19 17:32:03,2024-09-19 23:59:59,연장,M,31,273,3,9,,
434460,0,2024-09-19 17:32:03,2024-10-19 23:59:59,연장,M,30,273,4,9,,
434460,0,2024-10-19 17:32:03,2024-11-19 23:59:59,연장,M,31,273,5,9,,
434460,0,2024-11-19 17:32:03,2024-12-19 23:59:59,연장,M,30,273,6,9,,
434460,0,2024-12-19 17:32:03,2025-01-19 23:59:59,연장,M,31,273,7,9,,
434460,0,2025-01-19 17:32:03,2025-02-19 23:59:59,연장,M,31,273,8,9,,
434460,0,2025-02-19 17:32:03,2025-03-19 23:59:59,해지,M,28,273,9,9,2025-02-21 08:04:12,1.0
434499,0,2024-08-06 20:18:59,2024-09-06 23:59:59,해지,M,31,31,1,1,2024-08-06 23:34:39,0.0
434537,1,2024-06-19 09:38:16,2025-06-19 23:59:59,해지,Y,365,365,1,1,2024-06-19 09:49:24,0.0
434687,0,2025-02-17 11:11:30,2025-03-17 23:59:59,해지,M,28,28,1,1,,
434910,0,2024-02-15 17:41:13,2024-03-15 23:59:59,해지,M,29,29,1,1,2024-03-11 02:04:30,24.0
435256,0,2024-10-22 22:17:47,2024-11-22 23:59:59,해지,M,31,31,1,1,2024-11-05 17:00:16,13.0
435365,0,2024-08-04 21:20:39,2024-09-04 23:59:59,연장,M,31,92,1,3,,
435365,0,2024-09-04 21:20:04,2024-10-04 23:59:59,연장,M,30,92,2,3,,
435365,0,2024-10-04 21:20:04,2024-11-04 23:59:59,해지,M,31,92,3,3,2024-10-04 21:21:45,0.0
435659,0,2023-10-27 12:51:58,2023-11-27 23:59:59,해지,M,31,31,1,1,2023-11-05 19:12:09,9.0
435739,0,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,M,7,7,1,1,,
435779,1,2025-01-02 07:45:08,2026-01-02 23:59:59,해지,Y,365,365,1,1,,
436067,1,2024-09-03 17:19:23,2025-09-03 23:59:59,해지,Y,365,365,1,1,2024-09-03 17:20:09,0.0
436305,0,2023-11-05 21:19:46,2023-12-05 23:59:59,해지,M,30,60,1,2,2023-12-04 16:43:26,28.0
436305,0,2024-04-01 13:16:46,2024-05-01 23:59:59,해지,M,30,60,2,2,2024-04-04 10:01:56,2.0
436325,0,2024-06-13 21:17:59,2024-07-13 23:59:59,연장,M,30,214,1,7,,
436325,0,2024-07-13 21:17:03,2024-08-13 23:59:59,연장,M,31,214,2,7,,
436325,0,2024-08-13 21:17:03,2024-09-13 23:59:59,연장,M,31,214,3,7,,
436325,0,2024-09-13 21:17:04,2024-10-13 23:59:59,연장,M,30,214,4,7,,
436325,0,2024-10-13 21:17:03,2024-11-13 23:59:59,연장,M,31,214,5,7,,
436325,0,2024-11-13 21:17:03,2024-12-13 23:59:59,연장,M,30,214,6,7,,
436325,0,2024-12-13 21:17:04,2025-01-13 23:59:59,해지,M,31,214,7,7,2024-12-13 21:28:17,0.0
436522,0,2025-03-09 11:29:12,2025-04-09 23:59:59,연장,M,31,92,1,3,,
436522,0,2025-04-09 11:29:03,2025-05-09 23:59:59,연장,M,30,92,2,3,,
436522,0,2025-05-09 11:29:04,2025-06-09 23:59:59,해지,M,31,92,3,3,2025-05-21 15:56:20,12.0
436532,0,2024-05-06 16:23:09,2024-06-06 23:59:59,해지,M,31,31,1,1,,
436565,1,2024-11-30 15:05:11,2025-11-30 23:59:59,해지,Y,365,365,1,1,,
436740,0,2024-02-15 12:04:59,2024-03-15 23:59:59,해지,M,29,29,1,1,,
436776,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
436867,0,2024-02-21 16:41:26,2024-03-21 23:59:59,연장,M,29,60,1,2,,
436867,0,2024-03-21 16:41:03,2024-04-21 23:59:59,해지,M,31,60,2,2,2024-04-19 22:40:57,29.0
436891,0,2024-04-30 18:26:20,2024-05-30 23:59:59,해지,M,30,30,1,1,,
437050,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437055,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437056,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437079,0,2023-10-18 10:10:06,2023-11-17 23:59:59,해지,M,30,30,1,1,,
437081,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437083,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437092,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437100,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437141,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437162,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437166,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437173,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437200,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437217,0,2023-10-21 17:00:03,2023-11-17 23:59:59,해지,M,27,27,1,1,,
437259,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437260,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437333,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437361,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437410,0,2023-11-07 21:00:03,2023-11-17 23:59:59,해지,M,10,10,1,1,,
437425,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437426,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437427,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437465,0,2023-10-18 10:10:06,2023-11-17 23:59:59,해지,M,30,30,1,1,,
437476,0,2023-10-21 22:00:02,2023-11-17 23:59:59,해지,M,27,27,1,1,,
437584,0,2025-04-01 21:15:57,2025-06-01 23:59:59,해지,M,61,61,1,1,2025-04-06 14:31:17,4.0
437597,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437608,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437610,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437611,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437778,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,91,1,1,,
437782,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437873,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
437897,0,2024-04-08 12:02:11,2024-04-15 23:59:59,해지,M,7,7,1,1,,
437977,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438098,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438101,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438102,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438112,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438128,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438132,0,2023-07-04 01:28:42,2023-08-04 23:59:59,해지,M,31,31,1,1,,
438153,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438163,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438187,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438193,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438401,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438403,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438412,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438467,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438689,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438884,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438929,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
438943,0,2024-10-02 00:24:48,2024-11-02 23:59:59,연장,M,31,61,1,2,,
438943,0,2024-11-02 00:24:04,2024-12-02 23:59:59,해지,M,30,61,2,2,2024-12-02 13:14:44,30.0
439029,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
439051,0,2024-05-01 17:03:13,2024-06-01 23:59:59,해지,M,31,31,1,1,2024-05-09 17:06:04,8.0
439067,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
439106,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
439130,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
439927,0,2025-04-30 11:21:24,2025-05-30 23:59:59,연장,M,30,61,1,2,,
439927,1,2025-05-30 11:21:03,2025-06-30 23:59:59,해지,M,31,61,2,2,,
440000,0,2023-11-14 20:15:29,2023-12-14 23:59:59,해지,M,30,30,1,1,2023-12-12 11:03:44,27.0
440046,0,2023-09-17 22:22:09,2023-10-17 23:59:59,해지,M,30,30,1,1,2023-10-13 14:32:44,25.0
440094,0,2024-10-24 17:20:02,2024-11-08 23:59:59,해지,M,15,15,1,1,,
440156,0,2023-10-31 23:25:16,2023-11-30 23:59:59,해지,M,30,30,1,1,2023-11-25 11:18:24,24.0
440169,1,2025-05-12 11:43:43,2025-06-12 23:59:59,해지,M,31,31,1,1,2025-05-12 11:50:00,0.0
440256,0,2024-04-28 17:18:47,2024-05-28 23:59:59,연장,M,30,99,1,3,,
440256,0,2024-05-28 17:18:04,2024-07-05 23:59:59,연장,M,38,99,2,3,,
440256,0,2024-07-05 17:18:03,2024-08-05 23:59:59,해지,M,31,99,3,3,2024-07-24 21:56:36,19.0
440367,0,2025-02-03 14:40:32,2025-04-22 12:03:24,연장,M,77,1049,1,10,,
440367,0,2025-03-10 16:05:51,2026-03-10 23:59:59,연장,Y,365,1049,2,10,2025-03-10 16:27:56,0.0
440367,0,2025-03-10 17:56:18,2025-04-10 23:59:59,해지,M,31,1049,3,10,,
440367,0,2025-04-18 15:10:07,2025-05-18 23:59:59,연장,M,30,1049,4,10,,
440367,0,2025-04-22 16:00:34,2025-07-22 23:59:59,연장,M,91,1049,5,10,,
440367,0,2025-04-22 16:00:34,2025-07-22 23:59:59,연장,M,91,1049,6,10,,
440367,0,2025-04-22 16:00:34,2025-07-22 23:59:59,연장,M,91,1049,7,10,,
440367,0,2025-04-24 00:00:00,2025-07-24 23:59:59,연장,M,91,1049,8,10,,
440367,0,2025-04-24 00:00:00,2025-07-24 23:59:59,연장,M,91,1049,9,10,,
440367,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,1049,10,10,,
440382,0,2023-10-13 00:08:51,2024-10-13 23:59:59,해지,Y,366,366,1,1,2024-10-13 00:09:11,366.0
440579,0,2023-10-17 14:27:04,2023-11-17 23:59:59,해지,M,31,31,1,1,,
440801,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
440911,1,2024-08-01 09:12:11,2025-08-01 23:59:59,해지,Y,365,365,1,1,,
440929,1,2024-08-11 18:01:36,2025-08-11 23:59:59,해지,Y,365,365,1,1,,
440962,1,2024-10-04 19:25:24,2025-10-04 23:59:59,해지,Y,365,365,1,1,2025-06-02 03:26:08,240.0
441077,0,2024-04-15 14:55:15,2024-04-22 23:59:59,해지,M,7,7,1,1,,
441110,0,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,M,7,7,1,1,,
441216,0,2024-04-15 14:55:15,2024-04-22 23:59:59,해지,M,7,225,1,4,,
441216,0,2024-05-20 14:35:54,2024-05-27 23:59:59,해지,M,7,225,2,4,,
441216,0,2024-11-21 13:48:37,2025-03-21 23:59:59,해지,M,120,225,3,4,,
441216,1,2025-04-24 00:00:00,2025-07-24 23:59:59,해지,M,91,225,4,4,,
441321,0,2024-01-18 23:23:16,2024-02-18 23:59:59,해지,M,31,31,1,1,2024-02-07 07:49:53,19.0
441525,0,2024-07-01 18:46:53,2024-08-01 23:59:59,연장,M,31,92,1,3,,
441525,0,2024-08-01 18:46:03,2024-09-01 23:59:59,연장,M,31,92,2,3,,
441525,0,2024-09-01 18:46:04,2024-10-01 23:59:59,해지,M,30,92,3,3,,
441733,0,2023-10-20 02:16:14,2023-11-20 23:59:59,해지,M,31,31,1,1,,
441838,0,2023-10-17 13:42:08,2023-11-17 23:59:59,해지,M,31,31,1,1,,
441902,0,2024-05-06 16:15:33,2024-06-06 23:59:59,해지,M,31,31,1,1,,
442176,0,2024-12-05 01:27:04,2025-01-05 23:59:59,해지,M,31,31,1,1,,
442600,0,2023-07-10 14:34:17,2023-08-10 23:59:59,해지,M,31,31,1,1,,
443460,0,2023-09-12 22:16:53,2023-10-12 23:59:59,연장,M,30,152,1,5,,
443460,0,2023-10-12 22:16:02,2023-11-12 23:59:59,연장,M,31,152,2,5,,
443460,0,2023-11-12 22:16:02,2023-12-12 23:59:59,해지,M,30,152,3,5,2023-11-14 10:30:42,1.0
443460,0,2024-06-17 14:18:15,2024-07-17 23:59:59,해지,M,30,152,4,5,2024-07-09 15:30:32,22.0
443460,0,2024-10-26 13:45:44,2024-11-26 23:59:59,해지,M,31,152,5,5,2024-11-10 18:26:27,15.0
443478,0,2025-04-14 02:10:58,2025-05-14 23:59:59,연장,M,30,61,1,2,,
443478,1,2025-05-14 02:10:03,2025-06-14 23:59:59,해지,M,31,61,2,2,,
443541,0,2023-07-26 13:07:51,2023-08-26 23:59:59,해지,M,31,31,1,1,2023-08-15 21:38:13,20.0
443551,0,2024-05-24 12:53:10,2024-06-24 23:59:59,해지,M,31,31,1,1,,
443929,0,2023-11-25 12:55:47,2023-12-25 23:59:59,연장,M,30,334,1,11,,
443929,0,2023-12-25 12:55:02,2024-01-25 23:59:59,연장,M,31,334,2,11,2023-12-25 19:34:28,0.0
443929,0,2024-01-25 12:55:03,2024-02-25 23:59:59,연장,M,31,334,3,11,,
443929,0,2024-02-25 12:55:03,2024-03-25 23:59:59,해지,M,29,334,4,11,2024-02-25 13:10:33,0.0
443929,0,2024-04-16 09:47:19,2024-05-16 23:59:59,해지,M,30,334,5,11,2024-04-22 14:19:37,6.0
443929,0,2024-06-11 10:52:03,2024-07-11 23:59:59,연장,M,30,334,6,11,,
443929,0,2024-07-11 10:52:03,2024-08-11 23:59:59,해지,M,31,334,7,11,2024-07-11 11:13:55,0.0
443929,0,2024-09-19 11:44:28,2024-10-19 23:59:59,연장,M,30,334,8,11,,
443929,0,2024-10-19 11:44:03,2024-11-19 23:59:59,연장,M,31,334,9,11,,
443929,0,2024-11-19 11:44:03,2024-12-19 23:59:59,연장,M,30,334,10,11,,
443929,0,2024-12-19 11:44:04,2025-01-19 23:59:59,해지,M,31,334,11,11,2024-12-19 11:46:29,0.0
444425,0,2024-01-07 14:43:12,2024-02-07 23:59:59,연장,M,31,152,1,5,,
444425,0,2024-02-07 14:43:03,2024-03-07 23:59:59,연장,M,29,152,2,5,,
444425,0,2024-03-07 14:43:02,2024-04-07 23:59:59,연장,M,31,152,3,5,,
444425,0,2024-04-07 14:43:03,2024-05-07 23:59:59,연장,M,30,152,4,5,,
444425,0,2024-05-07 14:43:03,2024-06-07 23:59:59,해지,M,31,152,5,5,2024-06-05 14:07:57,28.0
444630,0,2023-06-07 15:39:52,2023-07-07 23:59:59,해지,M,30,30,1,1,2023-07-06 13:58:29,28.0
444669,0,2023-08-24 13:59:16,2023-09-24 23:59:59,해지,M,31,31,1,1,2023-09-06 13:31:30,12.0
444720,0,2023-09-09 18:36:27,2023-10-09 23:59:59,해지,M,30,30,1,1,2023-09-21 14:34:15,11.0
444804,0,2024-01-16 21:12:41,2024-02-16 23:59:59,해지,M,31,31,1,1,2024-02-01 22:06:14,16.0
444864,0,2024-01-22 13:15:09,2025-01-22 23:59:59,해지,Y,366,366,1,1,2025-01-22 13:51:22,366.0
444871,0,2024-12-30 09:14:26,2025-01-30 23:59:59,연장,M,31,395,1,2,2025-01-22 07:18:18,22.0
444871,1,2025-01-31 11:31:21,2026-01-30 23:59:59,해지,P,364,395,2,2,2026-01-30 23:59:59,364.0
444957,0,2023-12-06 17:45:47,2024-01-06 23:59:59,해지,M,31,38,1,2,2023-12-30 16:09:51,23.0
444957,0,2024-04-15 14:55:15,2024-04-22 23:59:59,해지,M,7,38,2,2,,
445020,0,2024-09-20 10:33:54,2024-10-20 23:59:59,해지,M,30,30,1,1,2024-10-18 22:31:32,28.0
445033,0,2024-01-15 16:00:33,2024-02-15 23:59:59,해지,M,31,31,1,1,2024-02-13 17:20:20,29.0
445079,1,2025-01-30 19:02:59,2026-01-30 23:59:59,해지,Y,365,365,1,1,2025-01-30 19:04:37,0.0
445125,0,2024-10-10 10:40:03,2024-11-08 23:59:59,해지,M,29,29,1,1,,
445257,0,2024-09-07 17:04:23,2024-10-07 23:59:59,연장,M,30,122,1,4,,
445257,0,2024-10-07 17:04:04,2024-11-07 23:59:59,해지,M,31,122,2,4,,
445257,0,2024-11-17 15:02:35,2024-12-17 23:59:59,연장,M,30,122,3,4,,
445257,0,2024-12-17 15:02:05,2025-01-17 23:59:59,해지,M,31,122,4,4,2024-12-17 17:10:52,0.0
445312,0,2024-02-13 17:12:59,2024-03-13 23:59:59,해지,M,29,29,1,1,2024-03-04 20:41:04,20.0
445410,0,2024-09-01 21:06:13,2024-10-01 23:59:59,해지,M,30,30,1,1,2024-09-19 15:56:11,17.0
445422,0,2023-10-07 15:38:45,2023-11-07 23:59:59,해지,M,31,31,1,1,2023-10-13 02:45:42,5.0
445460,0,2024-06-05 08:29:23,2025-06-05 23:59:59,해지,Y,365,365,1,1,2025-04-26 09:59:47,325.0
445816,0,2024-03-01 23:11:24,2025-03-01 23:59:59,연장,Y,365,730,1,2,,
445816,1,2025-03-01 23:11:04,2026-03-01 23:59:59,해지,Y,365,730,2,2,,
445879,0,2023-07-21 14:53:56,2023-08-21 23:59:59,해지,M,31,31,1,1,2023-07-25 21:44:59,4.0
446061,0,2024-07-09 19:05:23,2024-08-09 23:59:59,해지,M,31,38,1,2,2024-07-09 19:08:57,0.0
446061,0,2024-08-12 15:23:38,2024-08-19 23:59:59,해지,M,7,38,2,2,,
446083,0,2024-01-15 10:58:19,2024-02-15 23:59:59,해지,M,31,31,1,1,2024-02-13 16:26:31,29.0
